KO	P01	P07	P11	S07	S29	S34	W31	W32	W33	P03	P09	P12	S05	S08	S32	W20	W36	W37
K19800	0.0	0.0	0.0	0.0	0.0036422725946727995	0.0040582065917450045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004498894796674952	0.0	0.01311784176406697	0.0	0.0
K19801	0.009035062095234072	0.022899234027343833	0.030418472353386603	0.005958160678176547	0.032780390213886304	0.008116402778258966	0.02794262297203604	0.0	0.004893636680024593	0.004884574152905619	0.004071160042409772	0.020614123049063526	0.0	0.03149223504003462	0.010596475495300548	0.026235810997201712	0.0	0.0
K19802	0.2078067620433229	0.045798468054687666	0.19772033044849638	0.17874492016654575	0.18575564977563722	0.1745030083078078	0.1955977292088444	0.26255519696693935	0.19085211744882197	0.19538253853653653	0.19134432629263715	0.13742816870139052	0.12795903217147683	0.1799552211331971	0.20133283369707827	0.3673008440845529	0.2717414240541972	0.19101200078493033
K19803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006563879924173485	0.0	0.004884574152905619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19804	0.006023374730156048	0.022899234027343833	0.005069748860917546	0.005958160678176547	0.007284545189345599	0.0	0.005588514067817077	0.006563879924173485	0.004893636680024593	0.004884574152905619	0.004071160042409772	0.0	0.002031089549442639	0.004498894796674952	0.005298227711968666	0.01311784176406697	0.005225796616426869	0.006367053493760362
K19810	0.0	0.0	0.005069748860917546	0.0	0.0	0.0	0.005588514067817077	0.0	0.0	0.004884574152905619	0.0	0.0	0.002031089549442639	0.0	0.0	0.01311784176406697	0.0	0.006367053493760362
K19817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19821	0.006023374730156048	0.0	0.0	0.0	0.0	0.0	0.005588514067817077	0.0	0.004893636680024593	0.0	0.0	0.006871387983840516	0.002031089549442639	0.0	0.0	0.0	0.0	0.006367053493760362
K19824	0.0	0.13739540416406296	0.0	0.005958160678176547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19827	0.0	0.0	0.0	0.0029790853301507408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19828	0.0	0.045798468054687666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19830	0.003011687365078024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19833	0.0	0.0	0.0	0.0029790853301507408	0.0	0.0	0.0	0.0	0.0	0.004884574152905619	0.0	0.0	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K19849	0.0	0.0	0.0	0.0	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19851	0.009035062095234072	0.0	0.0	0.0029790853301507408	0.0	0.0040582065917450045	0.0	0.006563879924173485	0.0	0.0	0.0	0.003435693991920258	0.0	0.008997780081119887	0.0	0.0	0.010451593232853738	0.006367053493760362
K19852	0.003011687365078024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008142320084819544	0.003435693991920258	0.002031089549442639	0.004498894796674952	0.0	0.0	0.0	0.0
K19860	0.003011687365078024	0.0	0.020279016255788863	0.0	0.0	0.0	0.0	0.0	0.0	0.004884574152905619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19862	0.0	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19870	0.003011687365078024	0.0	0.010139487315775755	0.005958160678176547	0.007284545189345599	0.012174640585697108	0.0	0.0	0.0	0.0	0.004071160042409772	0.010307112652604289	0.0	0.008997780081119887	0.005298227711968666	0.0	0.0	0.0
K19873	0.0	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19878	0.0	0.0	0.0	0.0	0.0036422725946727995	0.0040582065917450045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19902	0.0	0.0	0.0	0.0	0.0036422725946727995	0.0040582065917450045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005298227711968666	0.0	0.0	0.0
K19903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19917	0.0	0.022899234027343833	0.0	0.0	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.0	0.003435693991920258	0.0	0.0	0.0	0.0	0.0	0.0
K19941	0.0	0.0	0.0	0.005958160678176547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19942	0.003011687365078024	0.022899234027343833	0.005069748860917546	0.0029790853301507408	0.0	0.0040582065917450045	0.005588514067817077	0.0	0.0	0.0	0.004071160042409772	0.006871387983840516	0.0	0.0	0.0	0.01311784176406697	0.010451593232853738	0.0
K19944	0.003011687365078024	0.0	0.005069748860917546	0.0	0.0	0.008116402778258966	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19948	0.0	0.0	0.005069748860917546	0.0	0.0	0.0	0.0	0.0	0.0	0.004884574152905619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19949	0.003011687365078024	0.0	0.010139487315775755	0.0	0.007284545189345599	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.006871387983840516	0.0	0.008997780081119887	0.005298227711968666	0.0	0.0	0.0
K19951	0.003011687365078024	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008142320084819544	0.0	0.0	0.004498894796674952	0.005298227711968666	0.0	0.0	0.0
K19953	0.003011687365078024	0.0	0.005069748860917546	0.0029790853301507408	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.003435693991920258	0.0	0.004498894796674952	0.0	0.01311784176406697	0.005225796616426869	0.0
K19955	0.24394634271838067	0.045798468054687666	0.22306845038952386	0.25917988468836795	0.28045448468445444	0.27189909247028005	0.35207654417132783	0.4332158500972137	0.33276766314892453	0.3858810480842699	0.27683907858448664	0.31608396996403776	0.23357529818590347	0.32391996877355583	0.3231910976112417	0.4066543693767538	0.3553541699170271	0.22921440094191636
K19956	0.16564322239546536	0.1602946381914068	0.0760462329137632	0.06851890270071742	0.0983412758719404	0.1623278474605584	0.13412454815941247	0.1772243081562115	0.06361733832486174	0.08792224923636349	0.08142320084819545	0.10994171691195201	0.10561626601442663	0.1169709412977282	0.10596475495300546	0.1836497846969376	0.12019306289741034	0.05730350124244923
K19970	0.015058436825390115	0.0	0.01520928820698999	0.02979085330150741	0.0400649564492882	0.03246556949211168	0.022354056271268307	0.01312775984834697	0.04893636680024593	0.024422817317067066	0.016284640169639087	0.04466395031566182	0.02640416414275431	0.06748337438897421	0.03708756387673584	0.026235810997201712	0.041806372931414953	0.06367053493760362
K19971	0.0	0.0	0.0	0.0	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K19972	0.003011687365078024	0.06869770208203148	0.0	0.0029790853301507408	0.0	0.0	0.0	0.006563879924173485	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.012734067390308773
K19975	0.0	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004498894796674952	0.005298227711968666	0.0	0.0	0.0
K19976	0.006023374730156048	0.0	0.005069748860917546	0.0029790853301507408	0.0036422725946727995	0.0040582065917450045	0.0	0.006563879924173485	0.0	0.009769137616319033	0.008142320084819544	0.003435693991920258	0.006093268648327916	0.004498894796674952	0.005298227711968666	0.0	0.0	0.006367053493760362
K19995	0.0	0.0	0.005069748860917546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19998	0.006023374730156048	0.022899234027343833	0.0	0.0	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.0	0.006871387983840516	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K20003	0.0	0.045798468054687666	0.0	0.0029790853301507408	0.0036422725946727995	0.0	0.005588514067817077	0.006563879924173485	0.0	0.0	0.004071160042409772	0.003435693991920258	0.0	0.004498894796674952	0.005298227711968666	0.0	0.005225796616426869	0.0
K20011	0.003011687365078024	0.0	0.0	0.0	0.0	0.0040582065917450045	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K20021	0.006023374730156048	0.045798468054687666	0.005069748860917546	0.0029790853301507408	0.0036422725946727995	0.0040582065917450045	0.0	0.01312775984834697	0.0	0.009769137616319033	0.012213480127229318	0.0	0.004062179098885278	0.01349671292671491	0.0	0.0	0.010451593232853738	0.012734067390308773
K20023	0.015058436825390115	0.022899234027343833	0.010139487315775755	0.02681168811435718	0.025495929208765887	0.01623278474605584	0.02794262297203604	0.03938327954504091	0.039149052450502056	0.024422817317067066	0.016284640169639087	0.006871387983840516	0.01827980594498375	0.03599113934893959	0.02119285063378502	0.05247149452533566	0.041806372931414953	0.03183526746880181
K20027	0.006023374730156048	0.022899234027343833	0.005069748860917546	0.0	0.007284545189345599	0.0	0.0	0.0	0.0	0.0	0.008142320084819544	0.0	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K20028	0.01807010332465944	0.06869770208203148	0.055767216657974336	0.020853557382555444	0.025495929208765887	0.008116402778258966	0.0391196511076702	0.006563879924173485	0.0	0.0	0.024426960254458636	0.020614123049063526	0.0	0.04049004365784456	0.010596475495300548	0.01311784176406697	0.020903186465707477	0.0
K20029	0.006023374730156048	0.045798468054687666	0.01520928820698999	0.0029790853301507408	0.007284545189345599	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.010307112652604289	0.0	0.0	0.010596475495300548	0.0	0.0	0.0
K20030	0.009035062095234072	0.045798468054687666	0.005069748860917546	0.0	0.0036422725946727995	0.0040582065917450045	0.005588514067817077	0.0	0.0	0.0	0.0	0.0	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K20031	0.0	0.022899234027343833	0.0	0.0	0.0036422725946727995	0.0040582065917450045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004498894796674952	0.005298227711968666	0.0	0.0	0.0
K20032	0.009035062095234072	0.0	0.005069748860917546	0.0	0.01456913247080379	0.0	0.0	0.0	0.0	0.0	0.0	0.006871387983840516	0.0	0.01349671292671491	0.0	0.0	0.0	0.0
K20034	0.009035062095234072	0.0	0.005069748860917546	0.0	0.0036422725946727995	0.0	0.0	0.0	0.004893636680024593	0.0	0.0	0.0	0.0	0.0	0.005298227711968666	0.0	0.010451593232853738	0.0
K20035	0.05722208080229116	0.4808839145742205	0.10139487315775755	0.0655397375135672	0.05827631942265219	0.0649312430365338	0.03353108440690246	0.0853304390142553	0.044042709625373995	0.07326855884612324	0.1017790010602443	0.061842471403335625	0.044683970087738056	0.06298447008006924	0.06357865225817114	0.1311784176406697	0.08361274586282991	0.0382023011639562
K20036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005298227711968666	0.0	0.0	0.0
K20045	0.0	0.0	0.0	0.0	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.01311784176406697	0.0	0.0
K20069	0.0	0.0	0.0	0.0029790853301507408	0.0	0.0040582065917450045	0.005588514067817077	0.0	0.0	0.004884574152905619	0.0	0.003435693991920258	0.0	0.0	0.0	0.0	0.005225796616426869	0.0
K20074	0.8673655855579141	0.5495816166562518	0.795950113297444	0.8132886380984129	0.9069250763233878	0.8603388401686849	0.8326890698013002	0.9386352789532808	0.8514932742006154	0.8889916192904617	0.8875130849459526	0.814258525102952	0.9363320870147612	0.773809448441051	0.7470491138551028	0.8395444222816416	0.8099982162657573	0.6558060544893798
K20092	0.003011687365078024	0.0	0.0	0.0029790853301507408	0.0036422725946727995	0.008116402778258966	0.005588514067817077	0.006563879924173485	0.004893636680024593	0.004884574152905619	0.0	0.010307112652604289	0.006093268648327916	0.0	0.0	0.01311784176406697	0.0	0.012734067390308773
K20093	0.012046770326120799	0.0	0.020279016255788863	0.008937246008327288	0.025495929208765887	0.008116402778258966	0.005588514067817077	0.0	0.0	0.0	0.004071160042409772	0.01374281687013905	0.008124358197770557	0.017995522113319708	0.010596475495300548	0.0	0.005225796616426869	0.0
K20095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010451593232853738	0.0
K20096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004893636680024593	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20098	0.009035062095234072	0.0	0.0	0.0	0.0	0.0040582065917450045	0.0	0.006563879924173485	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.005298227711968666	0.0	0.010451593232853738	0.0
K20101	0.003011687365078024	0.0	0.01520928820698999	0.0	0.01456913247080379	0.0	0.016765594836401887	0.006563879924173485	0.004893636680024593	0.004884574152905619	0.0	0.006871387983840516	0.0	0.017995522113319708	0.0	0.0	0.0	0.0
K20108	0.03614020664931888	0.022899234027343833	0.050697488609175466	0.03574898403330915	0.032780390213886304	0.040582065917450054	0.05588514067817077	0.0853304390142553	0.019574526225251028	0.0537303049924696	0.04885392050891727	0.024049827266598288	0.03249743279108223	0.04498894796674953	0.047684039372036385	0.01311784176406697	0.031354779698561215	0.07003756863275801
K20112	0.0	0.022899234027343833	0.010139487315775755	0.0	0.0	0.0040582065917450045	0.016765594836401887	0.01312775984834697	0.004893636680024593	0.004884574152905619	0.0	0.003435693991920258	0.002031089549442639	0.0	0.0	0.01311784176406697	0.010451593232853738	0.006367053493760362
K20114	0.003011687365078024	0.06869770208203148	0.0	0.0029790853301507408	0.007284545189345599	0.012174640585697108	0.005588514067817077	0.02625551969669394	0.004893636680024593	0.004884574152905619	0.008142320084819544	0.0	0.006093268648327916	0.0	0.010596475495300548	0.026235810997201712	0.010451593232853738	0.0
K20118	0.11143280809244353	0.09159693610937533	0.13688338574172318	0.10128862172562698	0.11290998742161826	0.08522227599525883	0.1061817146555738	0.1247139434575325	0.08319186455011277	0.16607515775605602	0.10585055250389837	0.05497106296826609	0.0832746715271482	0.1169709412977282	0.10066591506445875	0.11806095828380606	0.05225796616426869	0.13370790558430187
K20122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K20133	0.0	0.0	0.010139487315775755	0.0029790853301507408	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20140	0.003011687365078024	0.0	0.005069748860917546	0.0029790853301507408	0.007284545189345599	0.008116402778258966	0.005588514067817077	0.006563879924173485	0.004893636680024593	0.009769137616319033	0.004071160042409772	0.0	0.004062179098885278	0.0	0.005298227711968666	0.01311784176406697	0.005225796616426869	0.012734067390308773
K20141	0.003011687365078024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012213480127229318	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20151	0.03915197747763171	0.06869770208203148	0.050697488609175466	0.04468618013101175	0.029138159711326096	0.040582065917450054	0.02794262297203604	0.09189431893842878	0.014680869050379089	0.06349943191929641	0.04478276046650749	0.024049827266598288	0.05280832828550862	0.03599113934893959	0.04238580162438612	0.03935365276126868	0.04703211769176029	0.02546823377364742
K20160	0.0	0.022899234027343833	0.005069748860917546	0.0029790853301507408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K20161	0.003011687365078024	0.0	0.0	0.0	0.0109267967379621	0.0	0.0	0.0	0.0	0.0	0.0	0.003435693991920258	0.0	0.004498894796674952	0.01589471324295082	0.0	0.0	0.006367053493760362
K20163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K20164	0.0	0.022899234027343833	0.005069748860917546	0.0	0.0109267967379621	0.0040582065917450045	0.0	0.0	0.0	0.0	0.008142320084819544	0.006871387983840516	0.002031089549442639	0.008997780081119887	0.0	0.0	0.0	0.0
K20165	0.003011687365078024	0.022899234027343833	0.0	0.0	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20167	0.003011687365078024	0.022899234027343833	0.005069748860917546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006871387983840516	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K20168	0.0	0.022899234027343833	0.010139487315775755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012213480127229318	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20174	0.003011687365078024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008142320084819544	0.0	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K20175	0.003011687365078024	0.0	0.0	0.0029790853301507408	0.0	0.0040582065917450045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20177	0.0	0.022899234027343833	0.005069748860917546	0.0	0.0	0.0040582065917450045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20179	0.006023374730156048	0.022899234027343833	0.020279016255788863	0.005958160678176547	0.0109267967379621	0.008116402778258966	0.022354056271268307	0.0	0.0	0.0	0.016284640169639087	0.010307112652604289	0.0	0.02249442642222468	0.010596475495300548	0.0	0.005225796616426869	0.0
K20180	0.0	0.022899234027343833	0.0	0.0	0.007284545189345599	0.0	0.0	0.0	0.0	0.0	0.0	0.003435693991920258	0.0	0.0	0.0	0.0	0.0	0.0
K20181	0.006023374730156048	0.022899234027343833	0.010139487315775755	0.0	0.007284545189345599	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.010307112652604289	0.0	0.01349671292671491	0.005298227711968666	0.0	0.0	0.0
K20182	0.003011687365078024	0.06869770208203148	0.010139487315775755	0.0	0.007284545189345599	0.0040582065917450045	0.005588514067817077	0.0	0.0	0.0	0.008142320084819544	0.0	0.0	0.008997780081119887	0.005298227711968666	0.0	0.0	0.0
K20184	0.015058436825390115	0.06869770208203148	0.010139487315775755	0.0029790853301507408	0.018211362973364	0.0040582065917450045	0.011177028135634154	0.0	0.0	0.0	0.0	0.01374281687013905	0.002031089549442639	0.02249442642222468	0.005298227711968666	0.0	0.0	0.0
K20195	0.003011687365078024	0.022899234027343833	0.010139487315775755	0.0	0.0109267967379621	0.012174640585697108	0.016765594836401887	0.0	0.0	0.0	0.008142320084819544	0.006871387983840516	0.0	0.008997780081119887	0.005298227711968666	0.0	0.0	0.0
K20196	0.012046770326120799	0.022899234027343833	0.030418472353386603	0.011916361284852834	0.007284545189345599	0.028407425331752948	0.02794262297203604	0.006563879924173485	0.004893636680024593	0.004884574152905619	0.02035580021204886	0.006871387983840516	0.0	0.008997780081119887	0.010596475495300548	0.01311784176406697	0.020903186465707477	0.0
K20197	0.003011687365078024	0.0	0.0	0.0	0.0036422725946727995	0.0040582065917450045	0.005588514067817077	0.0	0.0	0.0	0.0	0.003435693991920258	0.0	0.01349671292671491	0.010596475495300548	0.0	0.0	0.0
K20198	0.012046770326120799	0.0	0.020279016255788863	0.0	0.007284545189345599	0.0040582065917450045	0.005588514067817077	0.006563879924173485	0.0	0.009769137616319033	0.0	0.010307112652604289	0.0	0.004498894796674952	0.0	0.01311784176406697	0.005225796616426869	0.0
K20201	0.07529218412695059	0.045798468054687666	0.04055792845098435	0.06851890270071742	0.054634088920091986	0.068989491249203	0.0391196511076702	0.059074919317561356	0.044042709625373995	0.0976913761631903	0.0732808807633759	0.04466395031566182	0.08936794017547611	0.04049004365784456	0.06887689000582141	0.03935365276126868	0.031354779698561215	0.0382023011639562
K20216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.003435693991920258	0.0	0.0	0.0	0.0	0.0	0.0
K20217	0.003011687365078024	0.045798468054687666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20222	0.003011687365078024	0.0	0.005069748860917546	0.0029790853301507408	0.0036422725946727995	0.0040582065917450045	0.005588514067817077	0.0	0.0	0.0	0.0	0.003435693991920258	0.0	0.004498894796674952	0.0	0.0	0.005225796616426869	0.0
K20223	0.0	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20241	0.006023374730156048	0.022899234027343833	0.01520928820698999	0.005958160678176547	0.0109267967379621	0.008116402778258966	0.005588514067817077	0.0	0.0	0.0	0.004071160042409772	0.017178418831528763	0.0	0.008997780081119887	0.005298227711968666	0.0	0.005225796616426869	0.0
K20242	0.0	0.0	0.005069748860917546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K20254	0.0	0.06869770208203148	0.0	0.0	0.0036422725946727995	0.0	0.0	0.006563879924173485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005225796616426869	0.0
K20257	0.0	0.0	0.005069748860917546	0.0029790853301507408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20260	0.003011687365078024	0.0	0.005069748860917546	0.005958160678176547	0.0109267967379621	0.008116402778258966	0.011177028135634154	0.006563879924173485	0.004893636680024593	0.004884574152905619	0.0	0.0	0.0	0.008997780081119887	0.005298227711968666	0.0	0.0	0.0
K20265	0.05722208080229116	0.045798468054687666	0.0760462329137632	0.04468618013101175	0.05827631942265219	0.056814850663505896	0.11735884805710925	0.14440490853534407	0.08319186455011277	0.11234549413311877	0.06513856067855635	0.04466395031566182	0.05890159693383653	0.03149223504003462	0.058280414510520864	0.314829477028285	0.1306451746910794	0.09550580240640542
K20276	0.042163643976901026	0.045798468054687666	0.060836944706773206	0.05362347604996372	0.0509917531872503	0.08116402778258965	0.044708112542536614	0.03938327954504091	0.044042709625373995	0.0537303049924696	0.05699624059373681	0.04466395031566182	0.0629637760327218	0.04049004365784456	0.03178932612908557	0.026235810997201712	0.07316115262997618	0.05093646754729484
K20278	0.0	0.022899234027343833	0.005069748860917546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20279	0.012046770326120799	0.022899234027343833	0.020279016255788863	0.008937246008327288	0.018211362973364	0.0040582065917450045	0.016765594836401887	0.0	0.004893636680024593	0.0	0.016284640169639087	0.01374281687013905	0.0	0.01349671292671491	0.005298227711968666	0.01311784176406697	0.0	0.0
K20280	0.003011687365078024	0.022899234027343833	0.005069748860917546	0.005958160678176547	0.0036422725946727995	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.003435693991920258	0.0	0.004498894796674952	0.0	0.0	0.005225796616426869	0.0
K20282	0.003011687365078024	0.0	0.005069748860917546	0.0029790853301507408	0.0109267967379621	0.008116402778258966	0.0	0.019691639772520454	0.004893636680024593	0.009769137616319033	0.016284640169639087	0.010307112652604289	0.002031089549442639	0.004498894796674952	0.01589471324295082	0.01311784176406697	0.0	0.006367053493760362
K20283	0.003011687365078024	0.0	0.005069748860917546	0.011916361284852834	0.007284545189345599	0.008116402778258966	0.005588514067817077	0.01312775984834697	0.004893636680024593	0.009769137616319033	0.004071160042409772	0.003435693991920258	0.004062179098885278	0.004498894796674952	0.005298227711968666	0.03935365276126868	0.010451593232853738	0.012734067390308773
K20285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008142320084819544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20296	0.003011687365078024	0.0	0.0	0.0	0.0036422725946727995	0.0	0.0	0.006563879924173485	0.004893636680024593	0.0	0.004071160042409772	0.0	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K20298	0.0	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20299	0.0	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20300	0.0	0.0	0.0	0.0029790853301507408	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20301	0.003011687365078024	0.022899234027343833	0.005069748860917546	0.0029790853301507408	0.0109267967379621	0.0040582065917450045	0.0	0.0	0.0	0.0	0.0	0.006871387983840516	0.0	0.008997780081119887	0.005298227711968666	0.0	0.0	0.0
K20302	0.003011687365078024	0.022899234027343833	0.005069748860917546	0.0029790853301507408	0.007284545189345599	0.0	0.011177028135634154	0.0	0.0	0.0	0.0	0.006871387983840516	0.0	0.004498894796674952	0.005298227711968666	0.0	0.005225796616426869	0.0
K20303	0.0	0.022899234027343833	0.005069748860917546	0.0029790853301507408	0.0	0.0040582065917450045	0.011177028135634154	0.0	0.0	0.0	0.004071160042409772	0.003435693991920258	0.0	0.008997780081119887	0.0	0.0	0.005225796616426869	0.0
K20305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K20306	0.0	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20315	0.0	0.0	0.0	0.0029790853301507408	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005225796616426869	0.0
K20342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006563879924173485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20344	0.1475723887675013	0.06869770208203148	0.19772033044849638	0.16086992904364436	0.16025940487602688	0.15421176724446184	0.10059335848660869	0.17066065313027431	0.16149017439959032	0.2588823980355212	0.1628464016963909	0.12712074928035105	0.13405171498491888	0.17545688755809316	0.18013948127921287	0.23612242644388318	0.12541911879424486	0.11460720047095818
